id,text,发布时间,labels,like_count,favorite_count,comment_count,share_count,tags
7470411066439159078,实名举报共产党员村支书薛全贵无法无天 三四三零限零缺症學家也從嚴達峰指名巨擘從此是缺退鬼鬼砍我的樹砍我的地砍我的青樓我的古樹當年是30公分的一公斤這都是八股的古樹還有我的八股小古樹在我家人不知道的情況下就給我砍了等我父母幾個月來从收成的时候什么都没有到目前没有一个说法给我们铺垫2018年在我的南面砍了我的六六大树八棉花小树买了我的青苗2022年又在这个地方砍了我的大树这样的事情到现在都没被我们拿回来 ,2025-02-13,Y,16,0,1,1,
7450025896632798522,"我们实名举报我叫 杨，我叫梁思裕，我们是云南省梁河县菁头河水库的实际施工人。2014年，我们受山东黄河工程集团有限公司的欺骗，承建了菁头河水库工程。工程完工后，山东黄河拒绝支付工程款，我们委托律师起诉至法院。由于我们两个都没有文化，一审委托了一个不专业的律师，对整个工程项目未进行已付、未付款项的统计导致判决金额错误。二审审理过程中，又被司法串串诈骗70多万，说帮我们去沟通法院。后我们再审至云南省高级人民法院，省高法组织庭前会议后法官告诉我们本案一审法院没有组织当事人双方核对账目系工作错误，会批评一审法院。但是由于我们的律师是特别授权，当时律师庭审说的话就视为我们的承诺。再审只能组织我们双方调解，如果调解不了就维持原判。后因山东黄河系国企拒绝调解，我们抗诉至云南省人民检察院，云南省人民检察院的检察官答复我们说同情我们的遭遇，也知道一审法院裁判有问题，但是每年同意改判的案子是有数量要求的。我们是民事纠纷不能和刑事案件比。检察官也耐心的安慰了我们。但是作为一般的老百姓，我们想问问云南省的领导，问问最高院的法官，问问立法者。如果法官明明知道案件审理有错，却以法官改判有数量要求为限制，为什么还要设置再审和抗诉程序呢?要维持司法的尊严和法院的既判力，让一审判决书成为终身判决书，就不应当在民事诉讼中允许再审和抗诉，这样我们也不会盲目的充满希望，再费时间费钱的请律师去再审、抗诉。还是说云南省有单独的司法系统，明文规定了，为了控制改判数量，明知有错都不能改判? 希望广大网友.各级领导,知名人士，给予点评,谢谢大家。 我叫梁詩玉,我們是一名舉報我們是雲南省寧河縣青頭河水庫的實際事工人2014年,我們受山東鴻河集團有限公司的欺騙沉進了青頭河水庫工程工程完工後,山東鴻河拒絕支付工程款我們委託律師起訴執法案由於由于我们两个没有文化医生委托了一个不专业的律师对整个工程协谋为进行易付、微付款显得痛极逃之盼绝 经历错误而胜 胜利过程中又被司法闯穿诈骗了我们两个七十多万钱说不我们去九通法院后我们再审执云南省高级人民法院审高院 审高法住址 听前回忆听前回忆后法官告诉我们本案一审法院没有住址当时双方黑队 暂无是工作错误会批评一审法院请不吝点赞 订阅 转发 打赏支持明镜与点点栏目但是由于我们的律师是特别授权当时律师听审说的话就失了我们的承诺宰相只能注册我们双方条件如果条件不了就为此原判后因煽动黄河系归期拒绝条件谢谢大家我们看守着云南省人民检察院云南省人民检察院的检察官答复我们说 同情我们的遭遇一直到一声发言 裁判有问题但是每年统一盖盘的样子是有数量要求的我们是明事纠纷不能和刑事案件比检察官也耐心安慰了我们但是作為一個一般的老百姓我們想問問雲南省的領導問問高院的法官問問立法者如果法院明明知道錯誤錯誤審理的案件又錯誤卻以法官改判訴令要求為限制為什麼還要隨時再審?和抗输程序呢?要维持司法的尊严和法院的开判力让一审判决书成为终生判决书就不应当在明事诉讼中用虚宰审和抗输这样我们亦不会默默地充满希望栽肥死皆非前程的勤力是去宰割 勘锁 操审巨额的经济设施还是说云南省有单独的司法系统明明规定了为了控制盖盘所编明知有错 都不能盖盘希望我大王爷 知名人士给予点评谢谢大家 ",2024-12-20,Y,92,4,11,4,
7450349117819129127,"#抖音热门话题 #天津 #天津卫视 #天津#天津dou知道 实名举报,尊敬的领导您好,本人田北建实名举报天津市武清区大王武装镇丽尚屯村村书记及袁书记以及儿子非法填埋我鱼坑一事本人于2017年11月31号承包了天津市武清区大王武装镇丽尚屯村的一处鱼塘承包期为四年,应到2021年11月31号期满。此鱼塘是袁书记商业在任期间以每年200元的租金占为己有,有原始合同为证,我承包的租金为每年2万元,有商业的合同与转账记录。承包期间,我对鱼塘周边道路平整,做鱼塘护坡及鱼塘水质消杀。先后投入四次鱼苗大约为70万尾鱼苗此鱼塘水面面积为35亩水深15至22米为四季深水鱼塘在我承包期内2019年村前任书记上任与现任书记勾结私自拘收我的2020年的承包金强行收回鱼塘并以村一体的名义对鱼塘进行了非法填埋填埋前后均为有相关部门的审批手续填埋期间全是夜间而不允许别人靠近周边设立了多个岗哨如有人靠近强行驱赶我多次冒险拍摄了几段视频及照片作为我申诉的证据我及周边村民所见填埋的除了少量的建筑垃圾外大部分全是生活垃圾白色垃圾有视频为证还有一次花工废料等对周边环境造成很大的破坏与污染村民可以作证在他们非法填埋期间一直是没有人通知我将我鱼塘内的鱼打捞已经是成品鱼了平均三至五斤填埋造成我所有的投入一点没有收回在填埋期间在填埋的过程中,我也向当地派出所报案期间,镇政府信访办主任刘伟在信访回复中强调没有生活垃圾以及化工废料等,有信访绘制为证经过两年先后对镇政府、区政府、区城管委、区环保局、区刑警队区信访办、区纪检委、区环保局、市纪检委市信訪辦等部門區裡各個部門先後給鎮裡發函督促鎮裡積極處理此事但鎮裡每次都不予處理經知情人說現在在村民代表大會上說大王武裝鎮裡沒有人辦得了它全是它的人在2024年6月4號天津市生態環保局和區環保組織了一次大功許願由於因为挖掘条件不足,只挖到了5-6米的深度,没有达到理想中的深度12-14米挖到2米以下,所有的断层全是生活垃圾,有视频为证一次化工废料的东西,未给出取样检测,全是黑水黑泥,有非常刺激性的气味现在我只能向更高智能部门反映,希望领导给予重视我相信领导会理解和政府会给我一个满意的结果谢谢 ",2024-12-20,Y,3,0,1,1,"['抖音热门话题', '天津', '天津卫视', '天津', '天津dou知道']"
7450156671705435449,"实名举报被关进精神病院 我是四川省南東市高冰居羅街的鄂龍橋鄂龍村民,本人實名舉報並反饋。2019年,本人因查賬、實名舉報揭發本人有主賬戶,實名冒名賬戶。虛假交易系統,陰陽兩種系統,篡改了本人的實際交易記錄,偽造金融票據。本人採用各種方式向各部門反應走訪、官網舉報包括當時也被不法分子以投毒式對我進行恐嚇威脅本人也一直在堅持各部門反應包括報警都沒有部門直接受理處理都是推諉敷衍有的部门也收取了我的那个应付客户查账的那种虚假交易数据但是都对我保密,没有告诉我是哪个部门包括也有人联系我,通过我的名相的身份证去查询本人账户的各大行的内部的系统可以结成那种交易系统数据到了2021年12月20日,地方交給我組織希望答覆會,讓我同意郵出的第二張結果。因為郵出的第二張結果不屬實,本人簽字,只簽的是有些可能記錯的。事後給了我一卷3萬9幾款,讓我說一些滿意之類的話,並在南充電視台報導,網絡報導。也就是因為從各方面了解到的。而且被解决的奖励向各部门反映,也没有部门处理2022年的时候,本人就在知道南中石高屏区竞争大队报案做了笔录并且按了指引,控告邮政,伪造金融票据,但是也没有力量所以我就于2023年进京地产财产业申请奖励2023年,我和我的朋友在北京的一家公司,在北京的一家公司在北京的一家公司,在北京的一家公司,在北京的一家公司在北京的一家公司,在北京的一家公司,在北京的一家公司在北京的一家公司,在北京的一家公司,在北京的一家公司也受到指引向相關部門遞交材料2023年7月24號我向國家信訪局遞交材料過後被租金辦截回就遭到了南充市信訪局高屏區信訪局羅織街的信訪辦公安系統的公職員包括小龍鎮派出所副所長王熙還有高屏區公安分局一個志成信長的副局長包括民政局他們利用手中的權力把我變成了一個精神病前後兩次關了我40天並威脅我如果再去北京反應你還要把我關進精神病院醫院醫生本人展示的一下展示的都是自己的證據依據 ",2024-12-20,Y,37,1,4,3,
7450323097590287652, 各位领导好我叫秦宗盛住重庆市丰都县建国村电话15025647385我实名举报原高镇移民办副镇长韩昌永在2009年韩昌永利用其职权与丰都公安局检察院法院相互勾结公安局陷害我把我送到重庆哥乐山精神医院精神医院复接说此人没得精神病丰都公安局对我进行的无数次拘留后来我我起诉过丰都公安局没得到处理并且丰都公安局一直把我的身份证进行拉黑韩玉金在同年和丰都检察院把我起诉到法院认为我对他进行了故意伤害但出事的鉴定意见也是伪造的他根本就没有完整的病例表韩玉金拿着伪证丰都检察院伪造的证言进行虚假诉讼侵害了我的权益我本以为法院会为我主持公道却未曾承想法院不仅未查出反而对我进行错误的定罪他们颠倒黑白以原告的妻子和不满11岁的儿女属于本案的利害关系充当证人此证言本不采信但三位法官盲目采信甚至伪造其证据X光片官官相护导致的冤假错案我作为一位无无辜者仅被235.90元钱的医药费作为轻伤判决有罪为故意伤害罪并且此判一年零六个月我和我的家人多次申诉上访却多次被丰都公安局以各种理由强行拘留这种卑鄙行为简直是惨无人道更令人痛心的是我的妻子在走投无路的情况下选择了吃农药自尽而当时的我又失去自由幸运的是高嘉镇政府及时抢救和丰都县人民医院重症室治疗15天她才从死神手中挣脱出来与此同时我家的两个女儿因此放弃了生命最小的儿子还在继续坚持读书这使我本来破败的家庭雪上加霜在2019年3月2日作为我初遇的受害人头上的冤字依然得到当地政府的一点生活补偿10万元但依然弥补不了我家遭受的困境当地政府说我老来有所帮助60岁过后领到度保但今年娱乐书记说上一届领导考虑错了如今我要到60岁了局书记说他们只能一年交一年我到渡宝局问此事社保局工作人员说他要今年12月份交了才交5年依此类推要到70岁才领得到社保之前的领导说了保证我60岁能吃到社保如今却无法落实他们的行为使我的权益受到严重损害以上举报事实是真实的有证据证实如有假秦宗盛怨负法律责任请调查我秦宗盛身份证512324196604074171本案是一案引起多案持续违法的特殊案件希望上级领导以及各单位领导多多关注此时间还我秦宗圣及亲人和法律的公道举报人秦宗圣 [含实名信息],2024-12-20,Y,19,0,2,1,
7450063658895363380,"阳光被乌云挡住了！@ 大家好,我现在实名举报浙江大学医学院附属地埃医院和浙江省卫健委。2022年5月10号,我妈患肠梗族在滋尔医院进行手术。期间,手术医生比预定时间晚一个小时到达手术室。医生急匆匆赶来后,连我妈的病情都没有了。都没有了解的情况下,床镜直接冲进去,导致我妈肠破裂,医生没有做任何处理,就让我妈回病房。这直接导致我妈患急性腹膜炎,在ICU抢救了一个月,无果而去世。事后,我们发现,这儿医院有隐匿伪造篡改病例的情况。四分之一。本家属的签名经杭州汉博司法鉴定中心鉴定是伪造但手术记录、用药记录等等其他还有大量伪造篡改的地方国家卫健委两次责令在医院向病人家属提交全套的电子病历两次责令这江省卫健委对在医院提交的电子病例进行鉴定但是在医院拒绝提交任何电子病例浙江省卫健委以种种理由拒绝对在医院进行电子病例鉴定拒绝对在医院伪造隐匿篡改病例这样的违法犯罪行為進行處罰朗朗全觀這21世紀竟然有這樣違紀違法犯罪的事情發生真讓普通老百姓心寒 ",2024-12-20,Y,155,15,19,176,
7450306986593340672,视频来源于举报人刘少忠，帮转发 安撫向周福鎮派出所所長周建安的受害人劉少中只要你們認識周福鎮派出所所長周建安他專做黑惡勢力的保護傘他能把死的說成活的稻草說成金條不把你罪惡滔天只要你金銀鋪地照樣讓你逍遙法外安享太平事情的經過是這樣子的記年今年4月21日晚18點45分明知我們有合法土地證彭氏家族帶領十多號人來我家鬧事把我家菜園圍欄圍牆辣椒苗全部毀壞但是派出所立案不處罰派出所明知道我們家有合法土地證明知道他們什麼證件都沒有他們家族只憑幾張嘴巴說我們是要講究證據的對吧大家都知道誰有土地證誰就是土地就是誰的嘴巴說是沒有用的反而派出所能代替周福鎮人民政府對土地的權屬啊劃分了1200組不該他管的事他偏偏要管屬於他範圍管的事情他不管毀壞我們辣椒苗毀壞菜園的菜立了案不做追究棒到我爺爺84歲的老人在醫院裡面用了幾百塊錢醫藥費也不予追究也不用賠我們只把我們自己屬於的土地上東西我們只把我們自己屬於的土地上東西清平處理是屬於我們的所有權範圍之內的周富正派出所你有什麼權利來劃分這個土地是誰是誰的這明擺的是什麼是打壓恐嚇威脅選擇性執法充當黑暗勢力的保護傘那個褶黏中共會 рез害白宮會承受這個插頭要遠這個周建安我知道安福縣公安局想保他你越想保他我越要告他我現在在這裡還是跟你講道理等我不跟你講道理的時候你們連後悔的機會都沒有我跟你說你要不信我們就可以試下看全國的網友可以作證大家評評理我有合法的土地證非法我的東西不追求他的責任我把我所有的土地上的東西清理處理他們卻說這個土地是對方的把我父親拘留五日你拘留一個人有什麼憑證你要拿出憑證來不知嘴巴說我們家鎖了門你們辦案明警私自動那個鎖對84歲的老人文盲他耳朵又聾所謂的他在做筆錄寫什麼我們都不知道這是他說了算周福正派出所他就是王法尤其周建安什麼對錯都是他一個人說了算他直接威脅我爸說你不簽署調解協議就拘留你我去公安部也舉報了但是他們繼承家案不辦我會一直舉報到處理這個人感謝大家 ,2024-12-20,Y,176,2,24,5,
7450124296317422882, 全国正义的网友你们好我是实名举报江西省吉安市安福县周福镇派出所所长周建安的受害人刘少中只要你们认识周福镇派出所所长周建安他专做黑恶势力的保护伞他能把死的说成活的稻草说成金条不把你罪恶滔天只要你鸡尾扑地照样让你逍遥法外安享太平事情的经过是这样子的今年4月21日晚18点45分明知我们有合法土地证彭氏家族带领十多号人来我家闹事把我家菜园围栏围墙辣椒苗全部毁坏但是派出所立案不处罚派出所明知道我们家有合法的土地证明知道他们什么证件都没有他们家族只凭几张嘴巴说我们是要讲究证据的对吧大家都知道谁有土地证土地就是谁的嘴巴说是没有用的法人第二 派出所能代替周福正人民政府對土地的全屬發揮了一清二楚不該他管的事他就偏偏要管屬於他範圍管的事情他不管毀壞我們辣椒苗毀壞菜園的菜立了案不做追究棒到我爺爺84歲的老人在醫院裡面用了幾百塊錢醫藥費也不予追究也不用赔我们只把我们自己属于的土地上的东西清平处理是属于我们的所有权范围之内的周福正派出所你有什么权利来发分这个土地是谁是谁的这明摆的是什么是打压恐吓威胁选择性侵略自治法充当黑恶势力的保护伞这个周建安我知道安抚县公安局也想保他你越想保他我越要告他我现在在这里还是跟你讲道理等我不跟你讲道理的时候你们连后悔的机会都没有我跟你说你要不信我们就可以试一下看中国的网友我可以作证大家评评理我有合法的土地证非法我的东西不追究他的责任我把我所有的土地上的东西清理他们却说这个土地是对方的把我父亲拘留5日你拘留一个人有什么凭证你要拿出凭证来不是嘴巴说我们家锁了门你们办案明警狮子动那个锁對84歲的老人文盲他耳朵又聾所謂的做筆錄寫什麼我們都不知道就是他說了算周福正派出所他就是王法尤其周建安什麼對錯都是他一個人說了算他直接威脅我爸說你不簽署調解協議就拘留你我去公安部也舉報了但是他們繼承押案不辦我會一直舉報到處理這個人為止感謝網友的關注請你們多多轉發感謝大家 ,2024-12-20,Y,230,13,40,4,
7463137874901355836," 全國的網友們,哪裡有壓迫,哪裡就有反抗我實名舉報,村幹部收款不保障,查案人員說正常我叫孫家村,2020年7月6號按照臨時銀行申請項目介紹相關的村委規定,適用勞健方要求通過銀行轉賬4.4萬元用於放物押銀給當事人、村主任、張秀標張秀標收到款後馬上繳付交给老年房的月池供我老母亲居住2023年5月1月1号母亲去世按规定5月份我实行退房筹押金村民翻翻押金室发现张秀光收的4.4万为LTT工账户村委书记以各种理由推脱保撇4.4万元的账求助一乐三四五五国我把事实举报到林市纪委一号刑局指派书记项目纪委调查消费了村书记张秀光张建光实现了通过工作学书记的留学生收通街道街道纪检委书记于豪及李行他们采用的价值收入账目平手数额的办法从存回收入账上找到了其他人的交换记录该城市张秀彪交的此款并且时间数额完全不符无任何联系因此法来应付我交的四千四万委书长的合法性紧接工作进一步說為儒仗的4.4萬不是貪污而是滯留李行說存位存命交還給存位成員就等於儒仗說守所值屬於正常據我了解的4.4萬元不止我一個但是其他人不敢說是外人也不止我一個共產黨的紀委幹部為國家和人民擔負著承政腐敗保護個人財產的職責對於存存集體資產的行為沒人修課是公職人員的權利嗎不挽不理,丫罕不奔不趁是他们的职责吗?关关江湖,一劝勿死点到使事,不鼓捞北京私货,功利何在?我的四大司法院,取向在哪里?真相在哪里?拯救各界人士填补插满换我的合法权益 ",2025-01-24,Y,4,0,1,3,
7463426892029365523, 我是任干宏驻广东省博罗县圆州镇镇村村委会任务小组现代表任振权任干田任干培任志冲黄东骄任欲求实名曝光博罗县圆州镇人民政府和镇村村任务股份经济合作社伪造土地承包经营合同冒签村民签名在无任何补偿的情况下违法征地甚至私自破坏耕地私自迁移我和任志冲家的祖坟听取镇政府的建议我于2024年1月本案应该在本月24日向广东省惠州市中级人民法院邮寄起诉材料但是惠州市中院审理认为任干红因对原州镇政府拆迁其家族山坟的行为不符向薄罗县政府提出行政赋议申请任干红不服薄罗县政府作出的行政赋议决定书提起诉讼按照相关法律规定本案应当以原州镇政府及薄罗县政府为共同被告本案应该以原州镇政府为共同被告提起诉讼按照相关法律规定本案应当以原州镇政府及薄罗县政府为共同被告提起诉讼按照相关法律规定本案应当以原州镇政府为共同被告提起诉讼按照相关法律规定本案应当以原州镇政府为共同被告提起诉讼在2014年4月12日曾由基层法院议审判决将此案移送惠州市惠城区人民法院审理事实上我家的祖坟及耕地并不在惠州市集体土地征收与补偿办法征收地块的范围内薄罗县政府依据上述文件确认圆州镇政府是涉碍山坟及耕地的合法实施单位是错误认定2024年4月12日任志冲被圆州镇政府发送通知文件5月8日圆州镇政府正在与其国家的国家商业企业与国家企业进行协调并且与国家商业企业进行协调并且与国家商业企业进行协调并且与国家商业企业进行协调并且与国家商业企业进行协调并且与国家商业企业进行协调并且与国家商业企业进行协调并且与国家商业企业进行协调并且与国家商业企业进行协调他没有任何征地批文 也没有任何补偿费也没有任何其本人签订同意的文件的情况下强迁他家的祖坟签以后并未向他告知具体安置位置圆州镇政府作为处理机关为依法履行法定职责未告不符信访结果的具体救济渠道反而拖延 敷衍 严重侵害我们的合法权益恳请上级领导村能够关注我们的案件并且能够公平和理地证明事实真相公平合理地解决我们的问题切实保护我们的合法权益 ,2025-01-24,Y,14,0,4,1,
7463324279992585523," 我實名舉報黑龍江省刷牙山市寶清縣徵收辦和開發商強拆強佔我興隆幼兒園所有教學設施和生平用品全部埋在裡邊開發商樓已經建好並且他沒按圖紙建我是九號門市他建了四個門市徒子能不能随便赶那个建设局和那个宝青县政府你们是不是有责任我的房子没有我回不去我的财产拿不回来这个责任谁来负请有关部门领导协助解决我这个事情把鱼肉切成小块放入盐巴放入葱花放入葱花放入葱花放入葱花放入葱花放入葱花放入葱花放入葱花放入葱花放入葱花放入葱花放入葱花完成多謝您收睇時局新聞,再會! ",2025-01-24,Y,4,0,1,1,
7463413793037569290,"#媒体曝光 #实名举报 我叫劳力平,针对我与深圳信利泰药业有限公司的劳动争议案件,我要曝光深圳市莆田区法院。深圳市中院违反法律程序,作出枉法裁判。即使此次计大过处分未撤销,那么2020年2月28日,深圳信利泰药业有限公司以我一年内受到两次处罚为由解除劳动关系,实际上是对我2019年9月28日行为的第二次评价。也就是说。深圳信利泰药业有限公司对2019年9月28日的行为进行了两次处罚违反了一事不二罚的基本原则根据劳动合同法第四条规定用人单位直接涉及劳动者切身利益的规章制度应当经职工代表大会或全体职工讨论根据被上诉人提交的深圳信利泰药业有限公司工会委员会关于审议奖成管理制度的决议仅有5人出席会议并非职工代表大会故而深圳信利泰药业有限公司的规章制度并未经职工代表大会或全体职工讨论因而不符合劳动合同法所要求的民主程序不能作为处罚依据根据劳动合同法第48条用人单位违反本法规定解除或者终止劳动合同劳动者要求继续履行劳动合同的用人单位应当继续履行劳动者不要求继续履行应当依照本法第87条规定支付赔偿金第87条用人单位违反本法规定解除或者终止劳动合同的应当依照本法第47条规定的经济补偿标准的二倍向劳动者支付赔偿金经过深圳市劳动人士争议仲裁委员会审理裁决于2020年6月1日作出深劳人重案深圳新立泰药业有限公司在2020年7月8日才向法院申请立案此时劳动仲裁财政部在2020年7月8日才向法院申请立案此时劳动仲裁财政部在2020年7月8日才向法院申请立案此时劳动仲裁财政部在2020年7月8日才向法院申请立案此时劳动仲裁财政部在2020年7月8日才向法院申请立案此时劳动仲裁财政部在2020年7月8日才向法院申请立案此时劳动仲裁财政部而深圳信利泰药业有限公司的起诉已超过了法定时间然而一审深圳市福田区法院受理案件是明显的错误行为且一审法院认定我针对两次处罚决定向西乡街道劳资纠纷调解处提出的异议内容均为不符后款决定未提及对急于警告及记大过处分处罚决定的不符视为我对急于警告及记大过处分处罚决定无异议而深圳信利泰药业有限公司日以被告在工作期间多次严重违反规章制度12个月内累计收到两次处罚为由解除与我的劳动关系于法有据无需支付违法解除劳动合同经济赔偿金这行为合理吗? ",2025-01-24,Y,64,2,4,0,"媒体曝光, 实名举报"
7463304520425114895, 我實名舉報自己的姐夫瀋陽市公安局交通警察局副局長趙策嚴重違法違紀瀋陽市公安局交通警察局副局長趙策和瀋陽市公安局交警支隊萬越車關所交警客源財利里夫妻二人巨額財產來源不明造册月入只有1万元而财力里月入只有7000元却拥有沈阳市浑南区河畔花园高档别墅价值千万这与二人的实际收入严重不符一个政畜级干部和一个政科级干部居然拥有千万豪宅这都是二人从井20年贪腐得来不仅如此造册还严重违反中央八项规定收取高档烟酒产业礼品东西多到让自己的司机用车将物品运回自己的住所为了掩人耳目赵涩让司机用自己的车就是怕被人发现二人遭到举报后沈阳市公安局交通警察局副局长赵涩勾结沈阳市公安局湖南分局武三派所所长王一树在2024年8月23日16点来到局八人间要求当事人删除网络上关于造色和财力的贪污腐败违法违纪的举报视频当事人表示拒绝当事人随后调取监控录像后发现武昌派出所长王一树并没有开警车也没有佩戴执法纪录仪按照公安部规定民警出警执法应当驾驶警车佩戴执法纪录仪可是武昌派出所长王一树来的时候驾驶的是私家车也没有佩戴执法纪录仪严重违法违规随后二人变厉害可是四天后沈阳市公安局浑南分局五三派出所所长王一树用单位座机0242382三个1一个0拨打当事人两部手机要求当事人来派出所好好聊聊但被我拒绝五三派出所所长王一树之所以知道举报人电话和家庭住址那是因为沈阳市公安局交通警察局副局长赵厕向对方透露了当事人最新的家庭住址以及手机号并且沈阳市公安局湖南分局武汕派出所首长王一树与赵厕财力力相互勾结利用其执法权非法传唤当事人严重违反沈阳市治安管理条例并且伪造法律文书在没有事实依据的情况下認定當事人發布故事視頻認定當事人是犯罪嫌疑人 ,2025-01-24,Y,7,2,1,0,
7463375779577990458,"实名举报青岛市黄岛区张八朱村于文顺书记 尊敬的公安部各位領導尊敬的青島市公安局有關領導你們好我叫徐政治我今天實名舉報青島市黃島區保善鎮張八都村書記俞文順舉報他殘害百姓貪贓枉法拒我我今天我今天我今天我今天拒我我了解 于文顺在青岛有三套房子汽车两部 产车 农用车家里的一个门就好几万中央空调 红木家具都是越南进口的但全是他霸占来的他本身是个称霸恶霸他勾结社会上的黑恶势力羁押百姓曾经打伤本村七个农民其中有于金刚、陈凤白、张文秀、张学祥等,外来的还不算。李文顺还曾经酒后开车殴打警察,本应该拘留,但跑到区法院不起诉,不处理。知法犯法,草菅人命。保障这一顿,才是真正的法治。曾經牽頭把學校給賣了只給老師每個人300塊錢要求下崗政府做得是不是有點太狠了剩下的錢個別領導就瓜分了有人說用公款送你吃飯賄賂幹部帳面上明明有150萬最後只剩下50萬查帳存會計的就明白了不撤他的職請不吝點贊訂閱轉發打賞支持明鏡與點點欄目五十萬也沒有了三個人打火兩個人出設備俞文順出地方幹了一年兩個小夥都被攆走產車、碾壓機、錢都叫俞文順賭脫腦紀委信訪辦派出所為他保駕後航說俞文順沒有任何問題真是顛倒黑白無懈可擊没有问题就是有问题下面有录音放给你们听听如果俞文顺被抓了那保陈镇政府的很多人就很慌的为什么不敢动俞文顺因为政府部门有关领导有把柄被俞文顺抓在手里他和外人催明说外头是外交部的拿他为首当归黨建台拿來嚇唬別人還說認識很多部裡的領導拿著紀錨當令箭游文順久後開始毆打警察他以為他是天下第一他經常打人打人犯不了什麼把人打成骨折了公安局都有備案游文順有錢就擺平了王子犯法與市民同罪現在擺平了以後肯定會坐牢的不信你走著瞧吧記者先訪辦派出所保密工作去做得不夠好通通道行不按規矩辦事堅持一查到底絕不姑息四份材料互相矛盾因為順之科獨留不除將危害社會坚决的一查到底 绝不姑息这些牛鬼蛇神一个不留民愤巨大贪污公款要追究他们的法律责任保障郑州府有责任 承担他的保护责任愿意拿票 用现金拿票作为一名共产党员 有千万资产他经济来源 难道没有吗我们有问题吗?肯定有问题,而且问题不少希望有关部门给予正视并查处我们坚信正义迟早会来的我们坚信正义必定战胜邪恶徐宋志,2025年,烙鱼 ",2025-01-24,Y,110,4,33,2,
7463421823955242277,恳请广东省人民检察院冯键检察长重视 實名舉報廣東省人民檢察院控告松樹科李助理女檢察官我是彭德武是廣東省上頭市朝陽區桂雨鎮香澎村的村民現在是2025年1月24號彭德武在2024年6月14號向廣東省人民檢察院馮建檢察長寄了實名舉報信舉報上頭市人民檢察院彭章波檢察長包庇朝陽區人民檢察院翁春帝檢察官的違法2024年7月8號彭德武接到廣東省人民檢察院工作人員的電話通話中該工作人員拒絕報出他的姓名、公號、職務、基本的辦案人員的身份信息那麼他的行為已經被查明觸犯了紀律以及法律法規在彭德武的強烈要求下最終他只願意告訴彭德武他叫李助理是控告松樹科的工作人員那麼他的行為侵犯了實名舉報人的合法權益以及知情權監督權在跟彭德武的通話中兩句誘導性的違法誤導性的違法和誤導性的違法是否正確這就是彭德武的最終要求在彭德武的強烈要求下最終他只願意告訴彭德武他只願意告訴彭德武他只願意告訴彭德武他只願意告訴彭德武他只願意告訴彭德武他只願意告訴彭德武他只願意告訴彭德武他只願意告訴彭德武他說相彭村委書記彭醉床犯罪村民不是受害者不能舉報這是誤導性的違法他說朝陽區人民法樣判彭醉床兩年八個月彭德武不服氣應該向人民法樣申訴這是誘導性的違法企圖想將彭德武舉報汕頭市人民檢察院彭彰波的違法誘導到朝陽區人民法樣去他又說彭德武對朝陽區人民檢察院彭瑞城案件承辦檢察官翁春帝的違法應該在當地舉報那麼這又是一個誘導性的違法彭德武如果沒有在當地舉報怎麼會像廣東省人民檢察院舉報馮張波包庇翁春帝的犯罪那麼該理助理在三次違法沒有成功之後果斷發飆告訴彭德武這個案件他不予受理掛掉彭德武的電話他的行為是一個惡劣的行為是一個侵犯合法公民的權益侵犯老百姓維權的權益所以請求廣東省人民檢察院逢健檢察長依法立案查處李助理的違法維護國家法律的公正維護老百姓的合法權益不受侵害請擬履行職責 ,2025-01-24,Y,229,15,27,2,
7463404041620491570,老百姓伸张正义 三四三零限零缺症學家也從嚴達峰指名巨擘從此是缺退鬼鬼砍我的樹砍我的地砍我的青樓我的古樹當年是30公分的一公斤這都是八股的古樹還有我的八股小古樹在我家人不知道的情況下就給我砍了等我父母幾個月來从收成的时候什么都没有到目前没有一个说法给我们铺垫2018年在我的南面砍了我的六六大树八棉花小树买了我的青苗2022年又在这个地方砍了我的大树这样的事情到现在都没被我们拿回来 ,2025-01-24,Y,18,0,2,0,
